,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
1000,46,management,married,,no,2466,-0.220032412,1.638229046,no,no,telephone,1,apr,216,3,370,1,failure,yes
1001,54,technician,married,secondary,no,2102,0.791266434,1.265980009,yes,no,cellular,5,apr,547,1,626,2,failure,yes
1002,24,student,single,secondary,no,4126,0.653066178,1.180596961,no,no,cellular,5,apr,907,4,185,7,failure,yes
1003,29,management,single,,no,560,1.162731445,0.18881903,no,no,cellular,5,apr,459,1,307,1,failure,yes
1004,27,student,single,tertiary,no,13107,0.157025959,2.844137311,yes,no,cellular,6,apr,661,1,314,2,failure,yes
1005,33,self-employed,single,tertiary,no,562,-0.181488999,1.528274673,yes,yes,cellular,6,apr,196,1,363,1,failure,yes
1006,57,retired,married,,no,230,-0.834726532,1.443118984,no,no,cellular,6,apr,177,2,210,3,failure,yes
1007,27,technician,single,tertiary,no,-67,0.531597121,0.746900016,yes,no,cellular,6,apr,604,3,236,2,failure,yes
1008,49,admin.,married,secondary,no,197,-0.097361771,0.463759024,yes,no,cellular,13,apr,223,1,182,2,failure,yes
1009,36,management,single,tertiary,no,436,-0.077536076,-0.20688202,no,no,cellular,13,apr,567,1,595,2,failure,yes
1010,40,technician,married,tertiary,no,11766,-2.632068466,1.256837328,yes,no,cellular,13,apr,218,2,242,9,failure,yes
1011,38,management,married,tertiary,no,413,-0.021788548,1.650686094,no,no,cellular,13,apr,240,1,179,2,failure,yes
1012,59,technician,married,secondary,no,1,0.373328132,2.641151611,no,no,cellular,15,apr,159,2,378,3,failure,yes
1013,39,blue-collar,single,secondary,no,1672,0.838312617,1.949438667,yes,no,cellular,20,apr,462,1,648,1,failure,yes
1014,30,student,single,secondary,no,2046,-0.163600129,2.339146679,no,no,telephone,21,apr,595,3,254,1,failure,yes
1015,42,self-employed,married,secondary,no,1216,0.089786052,1.65411863,yes,no,cellular,23,apr,296,1,521,1,failure,yes
1016,26,management,single,tertiary,no,222,-1.092978955,-0.098273192,no,no,cellular,26,apr,192,1,334,1,failure,yes
1017,45,blue-collar,single,secondary,no,0,-0.222952409,0.391331856,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
1018,63,blue-collar,married,primary,no,115,0.995217885,1.704203595,no,no,telephone,27,apr,325,1,180,7,failure,yes
1019,54,admin.,married,,no,140,-0.31354011,0.835708352,no,no,telephone,27,apr,473,2,182,2,failure,yes
1020,63,retired,married,primary,no,12067,0.479755413,0.845552364,no,no,telephone,29,apr,660,1,191,1,failure,yes
1021,30,management,married,tertiary,no,102,-0.312166497,0.768143904,yes,no,cellular,5,apr,470,7,426,3,other,yes
1022,34,management,married,tertiary,no,3696,1.279020492,1.758546533,no,no,cellular,8,apr,758,2,160,5,other,yes
1023,24,management,single,tertiary,no,736,-0.487040099,0.074308534,yes,no,cellular,15,apr,442,2,246,2,other,yes
1024,36,management,married,tertiary,no,-115,-0.340358612,1.562024154,yes,no,cellular,16,apr,297,4,182,2,other,yes
1025,41,management,divorced,tertiary,no,5037,0.712311473,2.91695741,no,no,cellular,23,apr,252,9,185,5,other,yes
1026,37,unemployed,single,secondary,no,2722,-0.616747985,0.955766736,no,no,telephone,27,apr,426,2,179,3,other,yes
1027,26,management,single,tertiary,no,1438,-0.558883315,2.384913187,no,no,cellular,27,apr,321,1,449,1,other,yes
1028,69,retired,married,secondary,no,0,-1.506393382,1.000613832,no,no,cellular,28,apr,184,2,126,2,other,yes
1029,41,self-employed,married,tertiary,no,0,-1.930029718,0.824997519,yes,no,telephone,29,apr,395,3,426,1,other,yes
1030,30,management,married,tertiary,no,4328,-0.603656191,1.077552741,no,no,cellular,30,apr,262,3,189,11,other,yes
1031,26,management,single,tertiary,no,3,0.291639319,0.864468065,yes,yes,cellular,1,apr,149,1,350,1,success,yes
1032,50,technician,divorced,secondary,no,0,0.346810505,-0.094852115,no,no,cellular,1,apr,280,1,184,3,success,yes
1033,84,retired,married,secondary,no,81204,0.318445837,1.267256407,no,no,telephone,1,apr,390,1,94,3,success,yes
1034,47,admin.,married,secondary,no,70,0.194417101,1.302377477,yes,no,cellular,5,apr,144,4,374,2,success,yes
1035,32,management,single,secondary,no,1088,-0.037389188,1.026575327,yes,no,cellular,6,apr,317,1,363,2,success,yes
1036,33,management,single,tertiary,no,718,-0.477890665,1.666188869,yes,no,cellular,6,apr,122,1,98,2,success,yes
1037,26,management,single,tertiary,no,1646,0.225005338,0.699766415,no,no,cellular,12,apr,524,4,206,5,success,yes
1038,62,self-employed,divorced,tertiary,no,6,0.554259045,3.200685693,yes,no,cellular,13,apr,103,1,182,3,success,yes
1039,25,blue-collar,single,secondary,no,1857,0.732230967,0.132732659,yes,no,cellular,13,apr,295,4,187,6,success,yes
1040,32,management,single,tertiary,no,2016,0.234323618,0.430221197,no,no,cellular,13,apr,232,1,348,1,success,yes
1041,35,technician,single,tertiary,no,670,0.183366016,2.092886126,no,no,cellular,13,apr,278,4,182,2,success,yes
1042,23,student,single,secondary,no,107,-0.466687946,0.644465008,no,no,cellular,13,apr,256,5,181,2,success,yes
1043,44,services,married,primary,no,2557,-0.601725382,0.958963816,yes,no,cellular,14,apr,250,1,181,8,success,yes
1044,35,management,single,tertiary,no,2646,0.938389179,2.313595478,no,no,cellular,14,apr,133,8,183,2,success,yes
1045,75,retired,married,secondary,no,3771,-1.120920847,1.349556968,no,no,telephone,15,apr,185,1,181,2,success,yes
1046,51,management,married,tertiary,no,469,0.518540865,0.060486213,no,no,cellular,15,apr,200,1,181,2,success,yes
1047,36,blue-collar,married,primary,no,1177,0.646127454,0.849119445,no,no,cellular,15,apr,330,1,311,4,success,yes
1048,22,services,single,secondary,no,129,0.387382415,1.424842681,no,no,cellular,15,apr,218,2,181,1,success,yes
1049,22,student,single,primary,no,3472,-1.543755888,0.610724714,no,no,cellular,19,apr,529,1,181,4,success,yes
1050,30,student,single,tertiary,no,7529,0.98340276,0.669278518,no,no,cellular,20,apr,175,6,183,1,success,yes
1051,55,unemployed,divorced,secondary,no,309,-0.466403795,0.925226686,no,no,cellular,20,apr,167,1,181,3,success,yes
1052,38,blue-collar,divorced,secondary,no,0,-1.184399979,0.042662897,yes,no,telephone,20,apr,162,1,181,5,success,yes
1053,38,technician,single,secondary,no,1711,0.118987212,0.216548667,no,no,cellular,20,apr,379,3,202,1,success,yes
1054,52,technician,married,secondary,no,371,0.255098148,2.872432552,yes,yes,cellular,21,apr,224,2,182,1,success,yes
1055,62,management,married,tertiary,no,997,-1.171399086,0.697542218,no,no,cellular,22,apr,554,1,304,2,success,yes
1056,40,technician,married,tertiary,no,206,-0.401216789,1.015676071,no,no,cellular,23,apr,499,6,185,4,success,yes
1057,43,technician,single,,no,11115,-0.329944786,0.05973157,no,no,cellular,23,apr,291,1,182,3,success,yes
1058,73,retired,married,primary,no,796,-0.854301142,2.237053795,no,no,cellular,23,apr,888,1,182,3,success,yes
1059,77,management,married,,no,1780,-0.339429954,2.029776115,yes,no,cellular,23,apr,361,2,182,5,success,yes
1060,46,admin.,divorced,primary,no,429,0.702067263,-0.222903624,yes,no,cellular,26,apr,465,2,369,2,success,yes
1061,35,technician,married,secondary,no,2779,-0.991343596,1.840282672,no,no,cellular,26,apr,182,2,186,2,success,yes
1062,29,management,single,tertiary,no,1445,0.303309107,2.147371857,no,no,cellular,26,apr,328,2,143,2,success,yes
1063,30,technician,single,tertiary,no,655,-0.352726476,1.478266938,no,no,cellular,26,apr,212,1,202,2,success,yes
1064,76,self-employed,married,,no,4984,-0.003961683,2.452106601,no,no,telephone,28,apr,403,1,182,1,success,yes
1065,30,management,single,tertiary,no,697,-0.306491962,1.090352762,no,no,cellular,28,apr,545,2,181,8,success,yes
1066,64,retired,married,secondary,no,4787,-0.162692762,2.232755786,no,no,cellular,28,apr,392,1,182,1,success,yes
1067,55,housemaid,married,secondary,no,962,-0.101881502,2.131299029,yes,no,cellular,28,apr,623,1,181,3,success,yes
1068,41,unemployed,married,tertiary,no,0,-1.018952741,2.032443764,no,no,cellular,29,apr,882,1,181,3,success,yes
1069,37,management,married,secondary,no,565,-0.364466494,2.479286905,no,no,cellular,29,apr,449,1,398,1,success,yes
1070,19,student,single,secondary,no,329,-0.068176144,-0.94342111,no,no,cellular,30,apr,169,1,190,2,success,yes
1071,61,retired,divorced,secondary,no,4243,0.697201123,0.046413983,no,no,cellular,30,apr,315,1,182,2,success,yes
1072,37,services,married,secondary,no,4017,0.11173406,0.23557651,no,no,cellular,30,apr,665,2,196,1,success,yes
1073,54,technician,married,tertiary,no,395,0.697449398,0.634027122,no,no,cellular,30,apr,183,1,183,2,success,yes
1074,86,retired,married,primary,no,5236,-0.425631531,1.11672487,no,no,telephone,1,apr,558,2,-1,0,,yes
1075,45,technician,married,secondary,no,1348,0.300418525,2.733701052,no,yes,cellular,1,apr,358,2,-1,0,,yes
1076,60,blue-collar,married,primary,no,7929,0.115403552,1.533498033,no,no,,1,apr,111,1,-1,0,,yes
1077,53,admin.,married,secondary,no,459,0.659850262,1.389338596,no,no,cellular,5,apr,558,1,-1,0,,yes
1078,54,technician,single,tertiary,no,118,-0.306472715,1.784033527,no,no,cellular,5,apr,280,1,-1,0,,yes
1079,34,blue-collar,married,secondary,no,800,0.167134993,1.757003759,no,no,cellular,5,apr,144,1,-1,0,,yes
1080,19,student,single,secondary,no,394,0.218601057,1.666107907,no,no,cellular,5,apr,327,3,-1,0,,yes
1081,39,management,divorced,tertiary,no,224,-0.740055256,1.017818006,no,no,cellular,5,apr,208,1,-1,0,,yes
1082,53,technician,married,tertiary,no,9001,-0.209718361,-0.038334771,no,no,cellular,5,apr,170,1,-1,0,,yes
1083,50,blue-collar,married,primary,no,82,-0.498139669,-0.406174113,no,no,telephone,5,apr,456,1,-1,0,,yes
1084,55,management,married,tertiary,no,3848,0.273248995,2.562741733,yes,no,cellular,8,apr,222,2,-1,0,,yes
1085,78,retired,divorced,primary,no,1389,1.599691048,1.60992819,no,no,cellular,8,apr,335,1,-1,0,,yes
1086,43,technician,divorced,,no,4389,-0.301439218,2.386712837,no,no,cellular,8,apr,618,1,-1,0,,yes
1087,36,management,single,tertiary,no,579,-1.115790127,0.764587733,no,no,,12,apr,481,1,-1,0,,yes
1088,36,technician,single,secondary,no,12264,0.643809607,0.442711257,no,no,cellular,12,apr,158,2,-1,0,,yes
1089,35,technician,married,secondary,no,2201,1.5503819,1.63760194,no,no,telephone,12,apr,350,1,-1,0,,yes
1090,31,admin.,married,secondary,no,1229,0.866531067,0.98812724,no,no,cellular,12,apr,176,1,-1,0,,yes
1091,25,unemployed,single,primary,no,129,0.098028981,0.170277438,no,no,cellular,12,apr,176,3,-1,0,,yes
1092,30,management,single,tertiary,no,3779,0.642091192,1.569149403,no,no,cellular,13,apr,1093,1,-1,0,,yes
1093,45,blue-collar,single,primary,no,116,0.652049505,0.668767188,no,no,,13,apr,122,1,-1,0,,yes
1094,36,management,single,,no,62,-0.356374249,2.587103922,no,no,cellular,13,apr,398,2,-1,0,,yes
1095,38,technician,married,secondary,no,497,0.005744969,1.684466954,no,no,,14,apr,173,1,-1,0,,yes
1096,26,technician,single,tertiary,no,1066,-0.445742657,1.326260758,no,no,cellular,15,apr,200,1,-1,0,,yes
1097,30,management,single,tertiary,no,232,-1.320287605,0.309723599,no,no,cellular,15,apr,141,1,-1,0,,yes
1098,39,technician,married,secondary,no,603,-1.078821675,1.582228323,no,yes,cellular,15,apr,214,1,-1,0,,yes
1099,22,management,single,tertiary,no,104,0.310965347,1.53774515,no,yes,cellular,16,apr,330,3,-1,0,,yes
1100,34,management,married,tertiary,no,589,1.340965244,2.891886971,no,no,cellular,19,apr,125,2,-1,0,,yes
1101,27,services,single,secondary,no,453,-1.704080114,1.296663186,no,no,cellular,19,apr,142,2,-1,0,,yes
1102,57,management,married,tertiary,no,2845,0.408348515,0.269126404,yes,no,telephone,19,apr,1143,5,-1,0,,yes
1103,24,admin.,single,secondary,no,1295,-0.115681996,1.692774621,no,no,cellular,21,apr,476,1,-1,0,,yes
1104,29,blue-collar,single,tertiary,no,455,-0.838058933,1.307418456,no,no,telephone,21,apr,403,1,-1,0,,yes
1105,25,student,single,,no,722,-0.543274944,0.604772238,no,no,telephone,21,apr,623,2,-1,0,,yes
1106,31,housemaid,single,primary,no,26965,-0.175669271,1.988712123,no,no,cellular,21,apr,654,2,-1,0,,yes
1107,58,entrepreneur,married,secondary,no,496,-0.051318294,0.313822895,no,no,cellular,22,apr,132,1,-1,0,,yes
1108,26,management,single,tertiary,no,194,-0.712619873,0.867249175,no,no,cellular,22,apr,407,2,-1,0,,yes
1109,76,retired,married,secondary,no,820,0.149976624,0.734447708,no,no,telephone,23,apr,263,4,-1,0,,yes
1110,31,admin.,single,secondary,no,410,-0.145182316,1.337973488,no,no,cellular,23,apr,342,1,-1,0,,yes
1111,31,management,married,tertiary,no,3160,-0.016334222,-0.463823604,yes,no,cellular,26,apr,688,2,-1,0,,yes
1112,26,unemployed,single,tertiary,no,77,0.823027837,3.560315854,no,no,cellular,26,apr,175,1,-1,0,,yes
1113,30,admin.,single,secondary,no,915,0.029037635,-0.010499759,yes,no,,27,apr,370,1,-1,0,,yes
1114,61,retired,married,secondary,no,1058,-0.298983582,2.310163996,no,no,cellular,27,apr,159,3,-1,0,,yes
1115,55,technician,married,tertiary,no,1320,0.032925231,0.382533356,no,no,cellular,28,apr,387,2,-1,0,,yes
1116,32,admin.,married,tertiary,no,284,0.328054662,-0.627561339,yes,no,cellular,29,apr,717,3,-1,0,,yes
1117,39,management,single,tertiary,no,5047,-0.713315684,1.758828439,no,no,cellular,29,apr,218,4,-1,0,,yes
1118,29,management,single,tertiary,no,2955,-0.779317838,0.548595968,no,no,cellular,29,apr,226,2,-1,0,,yes
1119,59,management,married,tertiary,no,1,0.183520493,2.18345902,yes,no,cellular,29,apr,210,1,-1,0,,yes
1120,45,admin.,married,secondary,no,3006,0.162838926,-0.373800682,no,no,cellular,29,apr,388,2,-1,0,,yes
1121,32,technician,single,tertiary,no,388,-0.610764904,0.695269998,no,no,cellular,29,apr,250,3,-1,0,,yes
1122,33,management,single,tertiary,no,952,0.020623746,2.576333988,yes,no,cellular,29,apr,1241,5,-1,0,,yes
1123,25,student,single,secondary,no,108,-0.39381655,1.111242034,no,no,cellular,29,apr,305,3,-1,0,,yes
1124,40,unemployed,single,tertiary,no,72,-0.780827938,0.127006484,no,no,cellular,30,apr,463,1,-1,0,,yes
1125,49,admin.,married,secondary,no,0,-0.242723357,0.444982681,no,no,cellular,30,apr,551,1,-1,0,,yes
1126,34,management,married,secondary,no,369,1.758290596,0.048251938,no,no,cellular,2,aug,868,3,342,4,failure,yes
1127,53,admin.,single,secondary,no,2398,-0.551513363,2.415069128,yes,no,cellular,2,aug,317,1,180,2,failure,yes
1128,34,technician,married,secondary,no,0,-0.535860249,0.360176223,yes,no,cellular,3,aug,261,1,470,2,failure,yes
1129,48,housemaid,single,primary,no,46,-0.857006203,1.139154438,no,no,cellular,3,aug,113,2,180,1,failure,yes
1130,60,housemaid,married,secondary,no,0,1.23497879,2.798395225,no,no,telephone,3,aug,676,2,181,5,failure,yes
1131,30,services,single,tertiary,no,1788,-0.040238916,1.772844238,no,no,cellular,4,aug,288,1,181,2,failure,yes
1132,38,management,married,tertiary,no,238,-1.592474346,1.437679422,no,no,cellular,4,aug,139,1,92,3,failure,yes
1133,30,admin.,single,secondary,no,3528,-0.378827169,-0.146634265,no,no,cellular,4,aug,250,1,92,2,failure,yes
1134,33,technician,married,secondary,no,180,-0.122583411,0.164570769,no,no,cellular,4,aug,561,1,435,3,failure,yes
1135,56,management,divorced,tertiary,no,2037,0.763468192,2.033863244,no,no,cellular,5,aug,318,1,91,6,failure,yes
1136,33,technician,single,secondary,no,2979,-0.283993436,2.099819319,no,no,cellular,5,aug,326,2,437,1,failure,yes
1137,34,admin.,divorced,secondary,no,661,0.832776518,-0.303155449,yes,no,cellular,5,aug,245,2,183,10,failure,yes
1138,34,management,single,tertiary,no,417,0.632094799,3.079797112,yes,no,cellular,5,aug,270,1,174,15,failure,yes
1139,37,management,married,secondary,no,565,1.13349199,1.501906459,no,no,cellular,6,aug,174,1,93,3,failure,yes
1140,57,admin.,married,,no,2038,0.533475854,0.870636459,no,no,cellular,9,aug,628,1,182,2,failure,yes
1141,33,management,married,tertiary,no,1514,0.428305411,1.388636287,no,no,cellular,10,aug,447,1,728,2,failure,yes
1142,30,technician,single,tertiary,no,2325,-0.231355343,-0.131100961,no,no,cellular,10,aug,263,1,127,7,failure,yes
1143,38,entrepreneur,single,secondary,no,2543,0.496049914,1.442291526,no,no,cellular,10,aug,223,1,414,4,failure,yes
1144,29,admin.,single,secondary,no,464,-0.807600478,-0.051813824,no,no,cellular,10,aug,317,2,518,1,failure,yes
1145,62,blue-collar,married,secondary,no,272,0.32627666,1.208256699,no,no,cellular,11,aug,146,1,286,2,failure,yes
1146,77,retired,married,primary,no,2590,-0.718266134,0.509269759,no,no,telephone,12,aug,345,1,178,20,failure,yes
1147,34,blue-collar,married,secondary,no,320,-0.052557932,-0.443412738,yes,no,cellular,12,aug,352,1,828,2,failure,yes
1148,36,admin.,single,tertiary,no,364,-0.009688837,-0.094001975,no,yes,cellular,31,aug,185,1,123,1,failure,yes
1149,61,housemaid,married,primary,no,211,0.293036302,0.432410629,no,no,cellular,31,aug,443,2,186,3,failure,yes
1150,34,management,single,tertiary,no,275,-0.47819664,0.128618647,no,no,cellular,2,aug,196,2,455,23,other,yes
1151,43,blue-collar,married,primary,no,2952,0.834012086,0.989017988,no,no,cellular,3,aug,417,2,95,1,other,yes
1152,32,management,married,tertiary,no,1812,-0.590271337,0.430134448,no,no,cellular,4,aug,296,1,182,4,other,yes
1153,36,management,married,tertiary,no,1133,1.120149434,1.751111409,yes,no,cellular,4,aug,293,1,181,2,other,yes
1154,53,management,married,tertiary,no,3591,0.418158364,1.469123086,yes,no,cellular,5,aug,306,2,181,2,other,yes
1155,45,admin.,married,secondary,no,476,-0.830823631,2.475831907,no,no,cellular,6,aug,356,1,364,1,other,yes
1156,31,blue-collar,single,secondary,no,228,-0.156221947,1.103755712,no,no,cellular,6,aug,744,1,88,4,other,yes
1157,31,blue-collar,married,secondary,no,0,0.451547634,0.155165159,yes,no,,10,aug,97,1,782,1,other,yes
1158,22,self-employed,single,secondary,no,2138,-0.522920013,0.339404883,no,yes,cellular,10,aug,164,1,109,2,other,yes
1159,70,retired,married,primary,no,324,-0.309510479,2.085647726,no,no,cellular,11,aug,632,1,308,6,other,yes
1160,42,admin.,divorced,secondary,no,2129,0.711171704,0.296781306,no,no,cellular,13,aug,633,1,182,2,other,yes
1161,35,management,divorced,tertiary,no,2885,0.280283527,1.701591651,no,no,cellular,13,aug,199,3,43,8,other,yes
1162,60,services,married,tertiary,no,4256,-0.098548586,1.292767972,yes,no,cellular,16,aug,239,3,761,1,other,yes
1163,52,self-employed,married,tertiary,no,4012,-0.806987581,1.679324216,no,no,cellular,31,aug,634,3,92,5,other,yes
1164,60,management,married,tertiary,no,474,-0.780390356,0.550376783,no,no,cellular,31,aug,415,5,186,3,other,yes
1165,55,technician,married,,no,240,-0.139101746,1.637414155,yes,no,cellular,2,aug,108,3,277,1,success,yes
1166,63,management,married,tertiary,no,2785,-0.616729776,2.884883066,no,no,cellular,2,aug,341,2,392,3,success,yes
1167,37,management,single,tertiary,no,62,0.889007326,0.965420901,yes,no,cellular,2,aug,428,2,272,8,success,yes
1168,29,student,single,secondary,no,1377,-0.582266731,-0.061764093,yes,no,cellular,3,aug,248,1,446,2,success,yes
1169,62,retired,married,secondary,no,569,-0.398133454,2.06521785,no,no,cellular,3,aug,187,2,180,6,success,yes
1170,56,services,married,secondary,no,1989,0.317403724,-0.494720105,no,no,cellular,3,aug,279,4,181,4,success,yes
1171,,retired,married,tertiary,no,2812,-0.336489295,2.210605535,no,no,cellular,3,aug,392,4,181,3,success,yes
1172,34,admin.,married,tertiary,no,69,-0.720784859,0.978574765,no,yes,cellular,3,aug,263,3,251,3,success,yes
1173,62,retired,married,secondary,no,569,-0.572952385,2.187587357,no,no,cellular,4,aug,288,1,1,8,success,yes
1174,68,retired,married,tertiary,no,2812,-0.774646413,1.701775206,no,no,cellular,4,aug,651,1,1,7,success,yes
1175,38,management,married,tertiary,no,1199,-0.073006417,2.486553458,no,no,cellular,4,aug,178,1,1,1,success,yes
1176,63,entrepreneur,married,secondary,no,3904,-0.048331663,0.265328828,no,no,telephone,4,aug,250,2,187,2,success,yes
1177,45,admin.,married,secondary,no,205,-1.241643768,0.913938998,no,no,cellular,4,aug,180,1,92,3,success,yes
1178,59,unemployed,married,secondary,no,1625,-0.365578852,0.324605364,no,no,cellular,4,aug,198,1,180,2,success,yes
1179,49,blue-collar,married,secondary,no,1730,-0.941860978,1.762512447,yes,no,cellular,4,aug,605,2,92,4,success,yes
1180,30,housemaid,single,tertiary,no,19,0.281652155,0.632239929,no,no,cellular,4,aug,139,1,92,5,success,yes
1181,35,unemployed,single,tertiary,no,415,-1.284427233,-0.064668447,no,no,cellular,4,aug,462,1,92,4,success,yes
1182,93,retired,married,,no,775,-1.317433739,1.399326346,no,no,cellular,4,aug,476,2,13,9,success,yes
1183,48,housemaid,single,primary,no,46,0.410705809,2.108436454,no,no,cellular,4,aug,118,1,1,3,success,yes
1184,38,services,married,secondary,no,4017,-0.471726649,0.480429102,no,no,cellular,4,aug,470,1,96,3,success,yes
1185,34,admin.,married,tertiary,no,69,-1.622829152,2.560317729,no,yes,cellular,4,aug,120,3,1,6,success,yes
1186,42,management,married,tertiary,no,372,0.345103552,2.799799427,yes,no,cellular,4,aug,153,3,1,2,success,yes
1187,34,technician,married,secondary,no,0,0.067717002,1.151296505,yes,no,cellular,5,aug,231,2,2,3,success,yes
1188,34,admin.,married,tertiary,no,79,-1.129261928,-0.08870014,yes,no,cellular,5,aug,203,1,92,5,success,yes
1189,29,management,single,tertiary,no,437,-0.267784236,0.46627442,no,no,cellular,5,aug,504,1,92,1,success,yes
1190,38,technician,married,secondary,no,318,1.003326317,1.182285451,no,no,cellular,5,aug,274,1,182,6,success,yes
1191,41,technician,single,tertiary,no,1646,-0.157638439,-0.047010049,yes,no,cellular,5,aug,172,3,92,8,success,yes
1192,45,blue-collar,single,secondary,no,0,0.002075269,1.456771423,no,no,cellular,5,aug,374,2,472,1,success,yes
1193,37,management,married,tertiary,no,2283,0.606941027,1.561032989,no,no,cellular,6,aug,303,2,92,4,success,yes
1194,33,student,married,secondary,no,1536,-0.097917084,-0.00841475,no,no,cellular,6,aug,258,2,178,4,success,yes
1195,61,blue-collar,married,primary,no,5,0.494616176,1.933281826,no,no,cellular,6,aug,562,2,94,3,success,yes
1196,27,technician,single,tertiary,no,401,0.691831023,1.330111227,no,no,cellular,6,aug,218,3,93,2,success,yes
1197,22,student,single,secondary,no,216,-0.326770509,0.99538747,no,no,cellular,6,aug,178,1,179,2,success,yes
1198,35,admin.,single,secondary,no,-32,-0.904038781,3.133746406,no,yes,cellular,6,aug,366,2,178,9,success,yes
1199,60,technician,married,secondary,no,824,0.745742297,1.80561067,yes,no,cellular,9,aug,265,1,181,8,success,yes
1200,19,student,single,,no,108,-0.558309513,2.051643109,no,no,cellular,10,aug,168,1,182,2,success,yes
1201,53,unemployed,married,secondary,no,94,0.204585263,0.57490971,no,no,cellular,10,aug,493,1,181,14,success,yes
1202,32,technician,married,secondary,no,473,-0.305142521,2.090711949,no,yes,cellular,10,aug,1064,1,95,3,success,yes
1203,36,student,single,,no,417,-0.420598623,0.069886102,no,no,cellular,10,aug,304,1,181,1,success,yes
1204,56,technician,divorced,secondary,no,3450,-0.265723343,2.218475186,no,no,cellular,10,aug,507,1,181,2,success,yes
1205,34,technician,single,secondary,no,2085,0.299650343,-0.21214108,no,no,cellular,10,aug,356,3,182,2,success,yes
1206,61,retired,married,secondary,no,1853,-0.351088696,1.093824865,no,no,telephone,10,aug,520,1,181,2,success,yes
1207,65,entrepreneur,married,tertiary,no,2331,1.588976437,1.89774713,no,no,telephone,11,aug,425,1,183,2,success,yes
1208,60,technician,married,secondary,no,116,-0.762902495,1.881027137,no,no,cellular,11,aug,329,2,181,8,success,yes
1209,30,student,single,secondary,no,1779,-0.277697415,-0.108332425,no,no,cellular,11,aug,233,1,433,1,success,yes
1210,51,management,married,tertiary,no,346,0.507977635,0.105763489,no,no,cellular,11,aug,237,1,180,6,success,yes
1211,36,self-employed,single,tertiary,no,353,-0.211686088,-0.775579585,no,no,cellular,11,aug,361,2,181,2,success,yes
1212,42,management,married,tertiary,no,27696,-0.384424356,1.35912606,no,no,cellular,11,aug,370,1,91,7,success,yes
1213,58,management,married,secondary,no,2155,-0.321512252,-0.548644979,no,yes,cellular,11,aug,248,2,182,7,success,yes
1214,35,admin.,married,secondary,no,2374,-0.302208277,2.063199395,yes,no,cellular,11,aug,765,2,183,5,success,yes
1215,35,technician,married,tertiary,no,7050,-0.122553118,1.585741198,no,no,cellular,11,aug,222,3,182,4,success,yes
1216,43,blue-collar,married,secondary,no,413,-0.635878646,0.618043264,yes,no,cellular,12,aug,235,2,182,4,success,yes
1217,35,blue-collar,married,secondary,no,1454,-0.456063293,0.171034987,yes,no,cellular,12,aug,323,1,182,4,success,yes
1218,39,blue-collar,married,secondary,no,1382,0.270881673,-0.617396016,yes,no,cellular,12,aug,357,1,182,2,success,yes
1219,75,retired,married,secondary,no,291,-0.854040951,1.420243787,no,no,cellular,12,aug,350,1,182,2,success,yes
1220,35,self-employed,married,tertiary,no,2427,-0.263955704,1.864616649,no,no,cellular,12,aug,175,3,31,10,success,yes
1221,48,unemployed,married,secondary,no,926,-0.608207886,-0.155703912,no,no,cellular,12,aug,504,2,178,10,success,yes
1222,26,unemployed,single,secondary,no,632,-0.456990954,0.822402596,no,no,cellular,12,aug,312,3,181,1,success,yes
1223,55,,married,secondary,no,2206,-1.134510777,0.861388651,no,no,cellular,12,aug,265,1,91,5,success,yes
1224,44,management,married,tertiary,no,1791,-0.529140053,2.138493469,no,no,telephone,12,aug,201,1,182,2,success,yes
1225,49,services,married,primary,no,1830,-0.243769926,1.603117678,yes,no,cellular,13,aug,261,1,179,1,success,yes
1226,58,admin.,married,secondary,no,169,-0.528499028,1.178325527,no,no,cellular,13,aug,880,1,92,8,success,yes
1227,45,management,married,tertiary,no,226,-0.762880909,1.527247255,yes,no,cellular,13,aug,177,6,179,10,success,yes
1228,37,technician,married,tertiary,no,341,0.019877858,0.846439768,no,no,cellular,13,aug,287,3,182,3,success,yes
1229,61,retired,married,secondary,no,523,0.640996218,2.584346492,no,no,cellular,13,aug,211,3,183,4,success,yes
1230,33,technician,married,secondary,no,484,0.615150147,2.009946367,yes,no,cellular,16,aug,205,3,182,9,success,yes
1231,27,blue-collar,single,secondary,no,535,0.078016623,0.726608757,no,no,cellular,16,aug,265,3,95,4,success,yes
1232,,student,single,secondary,no,431,-1.980587963,0.402762384,no,no,cellular,19,aug,418,11,185,5,success,yes
1233,29,student,single,tertiary,no,163,-0.106846572,0.47459984,no,no,cellular,3,aug,249,1,-1,0,,yes
1234,38,management,married,tertiary,no,1199,-0.96363105,1.669471312,no,no,cellular,3,aug,482,1,-1,0,,yes
1235,42,management,married,tertiary,no,372,-1.478584032,0.715345218,yes,no,cellular,3,aug,654,2,-1,0,,yes
1236,48,admin.,married,secondary,no,156,-1.029028599,2.278819218,no,no,cellular,4,aug,291,1,-1,0,,yes
1237,57,technician,divorced,secondary,no,470,0.425931668,0.964071236,no,no,cellular,5,aug,480,3,-1,0,,yes
1238,36,services,married,secondary,no,394,1.157294563,0.135040126,no,no,cellular,5,aug,324,1,-1,0,,yes
